Source,Target,Value
"nucl1643","57A","4"
"nucl1643","58A","2"
"nucl1643","58B","1"
"nucl1643","59A","1"
"nucl1643","60A","2"
"nucl1643","61A","7"
"nucl1643","62A","4"
"nucl1643","63A","2"
"nucl1643","64A","2"
"nucl1643","65A","2"
"nucl1643","66A","1"
"nucl1643","67A","2"
"nucl1643","68A","4"
"nucl1643","69A","2"
"nucl1643","70A","4"
"nucl1643","71A","2"
"nucl1643","72A","4"
"nucl1643","73A","2"
"nucl1643","74A","1"
"nucl1643","75A","3"
"nucl1643","76A","2"
"nucl1643","77A","2"
"nucl1643","78A","2"
"nucl1643","79A","4"
"nucl1643","79B","5"
"nucl1643","80A","1"
"nucl1643","81A","1"
"nucl1643","82A","1"
"nucl1643","83A","1"
"nucl1643","84A","3"
"nucl1643","85A","1"
"nucl1643","86A","1"
"nucl1643","87A","1"
"nucl1643","88A","1"
"nucl1643","89A","1"
"nucl1643","90A","2"
"nucl1643","90B","1"
"nucl1643","90D","6"
"nucl1643","91A","1"
"nucl1643","92A","2"
"nucl1643","93A","2"
"nucl1643","94A","2"
"nucl1643","95A","1"
"nucl1643","96A","1"
"nucl1643","97A","1"
"nucl1643","98A","2"
"nucl1643","99A","2"
"nucl1643","100A","1"
"nucl1643","101A","5"
"nucl1643","102A","1"
"nucl1643","103A","1"
"nucl1643","104A","1"
"nucl1643","105A","1"
"nucl1643","106A","2"
"nucl1643","107A","1"
"nucl1643","108A","3"
"nucl1643","108B","4"
"nucl1643","109A","8"
"nucl1643","109B","5"
"nucl1643","111A","2"
"nucl1643","112A","1"
"nucl1643","113A","2"
"nucl1643","114A","5"
"nucl1643","115A","1"
"nucl1643","116A","1"
"nucl1643","117A","1"
"nucl1643","118A","3"
"nucl1643","119A","1"
"nucl1643","120A","1"
"nucl1643","121A","1"
"nucl1643","122A","4"
"nucl1643","123A","4"
"nucl1643","124A","4"
"nucl1643","125A","2"
"nucl1643","126A","2"
"nucl1643","127A","1"
"nucl1643","128A","1"
"nucl1643","129A","1"
"nucl1643","130A","2"
"nucl1643","131A","1"
"nucl1643","132A","7"
"nucl1643","133A","7"
"nucl1643","134A","1"
"nucl1643","135A","1"
"nucl1643","136A","1"
"nucl1643","136B","1"
"nucl1643","137A","1"
"nucl1643","137B","2"
"nucl1643","138A","1"
"nucl1643","142A","2"
"nucl1643","143A","4"
"nucl1643","143E","4"
"nucl1643","143F","2"
"nucl1643","143G","4"
"nucl1643","144A","20"
"nucl1643","144L","6"
"nucl1643","144P","4"
"nucl1643","144Q","4"
"nucl1643","144R","8"
"nucl1643","144S","2"
"japr1238","1A","1"
"japr1238","2A","2"
"japr1238","3A","1"
"japr1238","4A","2"
"japr1238","5A","1"
"japr1238","6A","1"
"japr1238","7A","1"
"japr1238","8A","3"
"japr1238","11A","1"
"japr1238","12A","2"
"japr1238","13A","1"
"japr1238","18A","1"
"japr1238","19A","1"
"juho1239","1A","5"
"juho1239","2A","2"
"juho1239","3A","5"
"juho1239","4A","4"
"juho1239","5A","2"
"juho1239","6A","1"
"juho1239","7A","2"
"juho1239","8A","2"
"juho1239","9A","2"
"juho1239","11A","1"
"juho1239","12A","1"
"juho1239","13A","3"
"juho1239","18A","1"
"juho1239","19A","2"
"juho1239","23A","4"
"juho1239","24A","4"
"juho1239","25A","4"
"juho1239","25B","1"
"juho1239","26A","1"
"juho1239","28A","1"
"juho1239","29A","1"
"juho1239","30A","5"
"juho1239","31A","3"
"juho1239","32A","3"
"juho1239","33A","8"
"juho1239","34A","6"
"juho1239","35A","5"
"juho1239","37A","1"
"juho1239","38A","1"
"juho1239","39A","5"
"juho1239","40A","1"
"juho1239","41A","3"
"juho1239","43A","5"
"juho1239","44A","2"
"juho1239","45A","1"
"juho1239","47A","1"
"juho1239","48A","2"
"juho1239","49A","1"
"juho1239","50A","1"
"juho1239","51A","9"
"juho1239","52A","1"
"juho1239","55A","1"
"juho1239","57A","4"
"juho1239","58A","2"
"juho1239","58B","1"
"juho1239","59A","3"
"juho1239","63A","1"
"juho1239","64A","2"
"juho1239","65A","1"
"juho1239","66A","4"
"juho1239","67A","2"
"juho1239","68A","4"
"juho1239","69A","5"
"juho1239","70A","5"
"juho1239","71A","2"
"juho1239","72A","1"
"juho1239","73A","2"
"juho1239","75A","3"
"juho1239","77A","1"
"juho1239","78A","1"
"juho1239","81A","2"
"juho1239","82A","1"
"juho1239","83A","2"
"juho1239","85A","1"
"juho1239","86A","1"
"juho1239","87A","2"
"juho1239","88A","2"
"juho1239","89A","2"
"juho1239","90A","1"
"juho1239","90C","1"
"juho1239","92A","3"
"juho1239","93A","2"
"juho1239","94A","1"
"juho1239","95A","3"
"juho1239","96A","4"
"juho1239","97A","4"
"juho1239","98A","1"
"juho1239","99A","1"
"juho1239","100A","1"
"juho1239","101A","1"
"juho1239","102A","1"
"juho1239","103A","1"
"juho1239","104A","1"
"juho1239","105A","3"
"juho1239","107A","2"
"juho1239","108A","3"
"juho1239","108B","4"
"juho1239","109A","5"
"juho1239","109B","2"
"juho1239","111A","3"
"juho1239","112A","4"
"juho1239","113A","1"
"juho1239","114A","7"
"juho1239","116A","1"
"juho1239","117A","5"
"juho1239","118A","1"
"juho1239","119A","2"
"juho1239","120A","1"
"juho1239","124A","3"
"juho1239","125A","1"
"juho1239","126A","1"
"juho1239","127A","1"
"juho1239","128A","1"
"juho1239","129A","2"
"juho1239","130A","2"
"juho1239","136A","1"
"juho1239","136B","2"
"juho1239","137A","1"
"juho1239","137B","1"
"juho1239","138A","2"
"juho1239","143A","1"
"juho1239","143E","1"
"juho1239","143F","4"
"juho1239","143G","4"
"juho1239","144A","2"
"juho1239","144B","3"
"juho1239","144D","2"
"juho1239","144H","4"
"juho1239","144I","1"
"juho1239","144J","7"
"juho1239","144K","4"
"kaba1278","1A","5"
"kaba1278","2A","1"
"kaba1278","3A","5"
"kaba1278","4A","4"
"kaba1278","5A","2"
"kaba1278","6A","4"
"kaba1278","7A","2"
"kaba1278","8A","5"
"kaba1278","9A","3"
"kaba1278","11A","1"
"kaba1278","13A","1"
"kaba1278","18A","1"
"kaba1278","19A","7"
"kaba1278","26A","4"
"kaba1278","33A","2"
"kaba1278","36A","1"
"kaba1278","37A","3"
"kaba1278","41A","2"
"kaba1278","42A","3"
"kaba1278","51A","1"
"kaba1278","54A","7"
"kaba1278","69A","4"
"kaba1278","73A","1"
"kaba1278","81A","1"
"kaba1278","82A","1"
"kaba1278","83A","1"
"kaba1278","85A","1"
"kaba1278","86A","1"
"kaba1278","88A","1"
"kaba1278","90A","2"
"kaba1278","90B","1"
"kaba1278","92A","6"
"kaba1278","93A","2"
"kaba1278","95A","1"
"kaba1278","96A","1"
"kaba1278","101A","2"
"kaba1278","106A","2"
"kaba1278","108A","2"
"kaba1278","108B","1"
"kaba1278","112A","1"
"kaba1278","113A","3"
"kaba1278","114A","6"
"kaba1278","116A","5"
"kaba1278","118A","1"
"kaba1278","119A","1"
"kaba1278","120A","1"
"kaba1278","131A","1"
"kaba1278","138A","1"
"kaba1278","143A","4"
"kaba1278","143E","4"
"kaba1278","143F","2"
"kaba1278","143G","4"
"kaba1278","144A","20"
"kaba1278","144L","6"
"kaba1278","144P","4"
"kaba1278","144Q","4"
"kaba1278","144R","8"
"kaba1278","144S","2"
"katc1249","1A","3"
"katc1249","2A","2"
"katc1249","3A","3"
"katc1249","4A","4"
"katc1249","5A","2"
"katc1249","6A","1"
"katc1249","7A","3"
"katc1249","8A","2"
"katc1249","11A","1"
"katc1249","12A","2"
"katc1249","13A","3"
"katc1249","18A","1"
"katc1249","19A","1"
"katc1249","33A","1"
"katc1249","37A","5"
"katc1249","38A","5"
"katc1249","57A","2"
"katc1249","69A","1"
"katc1249","81A","2"
"katc1249","82A","1"
"katc1249","83A","2"
"katc1249","86A","2"
"katc1249","88A","2"
"katc1249","112A","2"
"katc1249","143A","1"
"katc1249","143E","1"
"katc1249","143F","4"
"katc1249","143G","4"
"katc1249","144A","21"
"katc1249","144D","11"
"katc1249","144J","7"
"katc1249","144K","4"
"kala1373","1A","5"
"kala1373","2A","2"
"kala1373","3A","4"
"kala1373","4A","4"
"kala1373","5A","2"
"kala1373","6A","2"
"kala1373","7A","1"
"kala1373","8A","4"
"kala1373","11A","1"
"kala1373","12A","2"
"kala1373","13A","2"
"kala1373","14A","7"
"kala1373","15A","8"
"kala1373","16A","1"
"kala1373","17A","5"
"kala1373","18A","1"
"kala1373","19A","1"
"kash1277","1A","4"
"kash1277","2A","3"
"kash1277","3A","3"
"kash1277","4A","2"
"kash1277","5A","2"
"kash1277","6A","1"
"kash1277","7A","1"
"kash1277","8A","2"
"kash1277","11A","1"
"kash1277","13A","1"
"kash1277","18A","1"
"kash1277","19A","1"
"kash1277","30A","2"
"kash1277","31A","2"
"kash1277","32A","3"
"kash1277","41A","2"
"kash1277","42A","1"
"kash1277","44A","2"
"kash1277","45A","2"
"kash1277","46A","3"
"kash1277","47A","1"
"kash1277","48A","2"
"kash1277","49A","4"
"kash1277","50A","4"
"kash1277","53A","5"
"kash1277","54A","2"
"kash1277","64A","1"
"kash1277","70A","1"
"kash1277","71A","2"
"kash1277","73A","2"
"kash1277","74A","2"
"kash1277","75A","1"
"kash1277","76A","1"
"kash1277","81A","2"
"kash1277","82A","1"
"kash1277","83A","2"
"kash1277","84A","1"
"kash1277","85A","1"
"kash1277","86A","1"
"kash1277","87A","1"
"kash1277","88A","1"
"kash1277","89A","1"
"kash1277","90A","7"
"kash1277","90C","4"
"kash1277","90E","3"
"kash1277","93A","2"
"kash1277","95A","3"
"kash1277","96A","5"
"kash1277","97A","3"
"kash1277","100A","6"
"kash1277","101A","4"
"kash1277","102A","5"
"kash1277","103A","5"
"kash1277","104A","2"
"kash1277","105A","1"
"kash1277","107A","1"
"kash1277","108A","3"
"kash1277","108B","4"
"kash1277","109A","8"
"kash1277","109B","5"
"kash1277","111A","2"
"kash1277","112A","1"
"kash1277","115A","1"
"kash1277","116A","3"
"kash1277","121A","1"
"kash1277","124A","1"
"kash1277","125A","3"
"kash1277","126A","2"
"kash1277","127A","2"
"kash1277","128A","1"
"kash1277","129A","2"
"kash1277","130A","2"
"kash1277","143A","4"
"kash1277","143E","4"
"kash1277","143F","2"
"kash1277","143G","4"
"kash1277","144A","20"
"kash1277","144D","6"
"kash1277","144H","4"
"kash1277","144I","8"
"kash1277","144J","2"
"kash1277","144K","4"
"kaya1319","1A","2"
"kaya1319","2A","1"
"kaya1319","3A","4"
"kaya1319","4A","1"
"kaya1319","5A","1"
"kaya1319","6A","1"
"kaya1319","7A","1"
"kaya1319","8A","2"
"kaya1319","9A","1"
"kaya1319","10A","2"
"kaya1319","11A","1"
"kaya1319","12A","2"
"kaya1319","13A","1"
"kaya1319","14A","2"
"kaya1319","15A","8"
"kaya1319","16A","7"
"kaya1319","17A","1"
"kaya1319","18A","3"
"kaya1319","19A","1"
"kaya1319","20A","1"
"kaya1319","21A","4"
"kaya1319","21B","5"
"kaya1319","22A","3"
"kaya1319","23A","2"
"kaya1319","24A","2"
"kaya1319","25A","2"
"kaya1319","25B","2"
"kaya1319","26A","2"
"kaya1319","27A","1"
"kaya1319","28A","3"
"kaya1319","29A","1"
"kaya1319","30A","1"
"kaya1319","31A","1"
"kaya1319","32A","1"
"kaya1319","33A","9"
"kaya1319","34A","1"
"kaya1319","35A","5"
"kaya1319","36A","3"
"kaya1319","37A","1"
"kaya1319","38A","2"
"kaya1319","39A","5"
"kaya1319","40A","1"
"kaya1319","41A","2"
"kaya1319","42A","1"
"kaya1319","43A","6"
"kaya1319","44A","6"
"kaya1319","45A","1"
"kaya1319","46A","1"
"kaya1319","47A","1"
"kaya1319","48A","1"
"kaya1319","49A","8"
"kaya1319","50A","2"
"kaya1319","51A","1"
"kaya1319","52A","2"
"kaya1319","53A","1"
"kaya1319","54A","7"
"kaya1319","56A","2"
"kaya1319","58A","2"
"kaya1319","58B","1"
"kaya1319","59A","2"
"kaya1319","60A","6"
"kaya1319","61A","1"
"kaya1319","62A","8"
"kaya1319","65A","2"
"kaya1319","66A","4"
"kaya1319","67A","1"
"kaya1319","68A","4"
"kaya1319","69A","2"
"kaya1319","70A","4"
"kaya1319","71A","4"
"kaya1319","72A","4"
"kaya1319","73A","2"
"kaya1319","74A","1"
"kaya1319","75A","2"
"kaya1319","76A","2"
"kaya1319","77A","3"
"kaya1319","78A","2"
"kaya1319","79A","4"
"kaya1319","79B","5"
"kaya1319","80A","1"
"kaya1319","81A","7"
"kaya1319","82A","1"
"kaya1319","83A","3"
"kaya1319","84A","6"
"kaya1319","85A","5"
"kaya1319","86A","1"
"kaya1319","87A","1"
"kaya1319","88A","1"
"kaya1319","89A","1"
"kaya1319","90A","1"
"kaya1319","90C","1"
"kaya1319","92A","6"
"kaya1319","93A","2"
"kaya1319","95A","5"
"kaya1319","96A","5"
"kaya1319","97A","5"
"kaya1319","98A","2"
"kaya1319","99A","2"
"kaya1319","100A","1"
"kaya1319","101A","5"
"kaya1319","102A","1"
"kaya1319","103A","1"
"kaya1319","104A","1"
"kaya1319","106A","2"
"kaya1319","107A","1"
"kaya1319","108A","3"
"kaya1319","108B","4"
"kaya1319","109A","8"
"kaya1319","109B","5"
"kaya1319","110A","2"
"kaya1319","111A","2"
"kaya1319","112A","1"
"kaya1319","113A","3"
"kaya1319","114A","5"
"kaya1319","116A","6"
"kaya1319","117A","4"
"kaya1319","122A","4"
"kaya1319","123A","4"
"kaya1319","124A","4"
"kaya1319","125A","1"
"kaya1319","126A","1"
"kaya1319","127A","1"
"kaya1319","128A","1"
"kaya1319","131A","6"
"kaya1319","136A","1"
"kaya1319","136B","1"
"kaya1319","137A","1"
"kaya1319","137B","1"
"kaya1319","143A","4"
"kaya1319","143E","4"
"kaya1319","143F","2"
"kaya1319","143G","4"
"koyr1240","1A","2"
"koyr1240","2A","2"
"koyr1240","3A","3"
"koyr1240","4A","2"
"koyr1240","5A","3"
"koyr1240","6A","1"
"koyr1240","7A","1"
"koyr1240","8A","2"
"koyr1240","10A","1"
"koyr1240","11A","1"
"koyr1240","12A","2"
"koyr1240","13A","1"
"koyr1240","18A","1"
"koyr1240","19A","1"
"koyr1240","20A","2"
"koyr1240","21A","5"
"koyr1240","21B","5"
"koyr1240","22A","2"
"koyr1240","23A","2"
"koyr1240","24A","2"
"koyr1240","25A","2"
"koyr1240","25B","2"
"koyr1240","26A","1"
"koyr1240","33A","7"
"koyr1240","34A","6"
"koyr1240","37A","1"
"koyr1240","43A","1"
"koyr1240","44A","6"
"koyr1240","47A","2"
"koyr1240","48A","2"
"koyr1240","51A","9"
"koyr1240","52A","3"
"koyr1240","54A","2"
"koyr1240","55A","1"
"koyr1240","56A","1"
"koyr1240","57A","4"
"koyr1240","58A","2"
"koyr1240","58B","1"
"koyr1240","59A","2"
"koyr1240","60A","6"
"koyr1240","61A","3"
"koyr1240","69A","5"
"koyr1240","81A","2"
"koyr1240","82A","1"
"koyr1240","83A","2"
"koyr1240","84A","1"
"koyr1240","85A","1"
"koyr1240","86A","1"
"koyr1240","87A","2"
"koyr1240","88A","2"
"koyr1240","89A","2"
"koyr1240","90A","1"
"koyr1240","90C","1"
"koyr1240","91A","2"
"koyr1240","92A","6"
"koyr1240","93A","3"
"koyr1240","94A","1"
"koyr1240","95A","3"
"koyr1240","96A","4"
"koyr1240","97A","4"
"koyr1240","100A","1"
"koyr1240","101A","1"
"koyr1240","102A","1"
"koyr1240","103A","1"
"koyr1240","104A","1"
"koyr1240","107A","1"
"koyr1240","112A","4"
"koyr1240","116A","6"
"koyr1240","117A","5"
"koyr1240","122A","4"
"koyr1240","123A","4"
"koyr1240","125A","3"
"koyr1240","128A","1"
"koyr1240","143A","1"
"koyr1240","143E","1"
"koyr1240","143F","4"
"koyr1240","143G","4"
"koyr1240","144A","2"
"koyr1240","144B","3"
"koyr1240","144D","2"
"koyr1240","144H","4"
"koyr1240","144I","1"
"koyr1240","144J","7"
"koyr1240","144K","4"
"keda1252","1A","2"
"keda1252","2A","2"
"keda1252","3A","2"
"keda1252","4A","2"
"keda1252","5A","2"
"keda1252","6A","1"
"keda1252","7A","1"
"keda1252","8A","2"
"keda1252","11A","1"
"keda1252","12A","2"
"keda1252","13A","1"
"keda1252","18A","1"
"keda1252","19A","1"
"kafa1242","1A","3"
"kafa1242","2A","2"
"kafa1242","3A","3"
"kafa1242","4A","2"
"kafa1242","5A","2"
"kafa1242","6A","1"
"kafa1242","7A","2"
"kafa1242","8A","2"
"kafa1242","11A","1"
"kafa1242","12A","2"
"kafa1242","13A","2"
"kafa1242","18A","1"
"kafa1242","19A","1"
"kafa1242","54A","2"
"kekc1242","1A","3"
"kekc1242","2A","2"
"kekc1242","3A","3"
"kekc1242","4A","1"
"kekc1242","5A","1"
"kekc1242","6A","2"
"kekc1242","7A","5"
"kekc1242","8A","2"
"kekc1242","11A","1"
"kekc1242","18A","1"
"kekc1242","19A","1"
"kekc1242","53A","6"
"kekc1242","72A","4"
"kekc1242","129A","2"
"kekc1242","130A","2"
"kera1255","1A","3"
"kera1255","2A","2"
"kera1255","3A","3"
"kera1255","4A","4"
"kera1255","5A","2"
"kera1255","6A","1"
"kera1255","7A","3"
"kera1255","8A","2"
"kera1255","11A","1"
"kera1255","12A","2"
"kera1255","13A","3"
"kera1255","14A","1"
"kera1255","15A","5"
"kera1255","16A","7"
"kera1255","17A","5"
"kera1255","18A","1"
"kera1255","19A","1"
"kera1255","26A","2"
"kera1255","28A","1"
"kera1255","29A","1"
"kera1255","33A","1"
"kera1255","35A","4"
"kera1255","36A","3"
"kera1255","37A","1"
"kera1255","39A","5"
"kera1255","40A","1"
"kera1255","41A","1"
"kera1255","42A","1"
"kera1255","44A","1"
"kera1255","45A","1"
"kera1255","48A","2"
"kera1255","49A","9"
"kera1255","50A","2"
"kera1255","51A","1"
"kera1255","52A","1"
"kera1255","53A","6"
"kera1255","57A","2"
"kera1255","64A","1"
"kera1255","69A","2"
"kera1255","70A","5"
"kera1255","71A","4"
"kera1255","72A","3"
"kera1255","73A","2"
"kera1255","74A","2"
"kera1255","75A","3"
"kera1255","76A","3"
"kera1255","77A","1"
"kera1255","78A","1"
"kera1255","81A","2"
"kera1255","82A","1"
"kera1255","83A","2"
"kera1255","85A","2"
"kera1255","86A","2"
"kera1255","87A","2"
"kera1255","88A","2"
"kera1255","89A","2"
"kera1255","90A","1"
"kera1255","90C","1"
"kera1255","92A","2"
"kera1255","93A","2"
"kera1255","94A","1"
"kera1255","95A","4"
"kera1255","96A","4"
"kera1255","97A","4"
"kera1255","98A","1"
"kera1255","99A","1"
"kera1255","100A","2"
"kera1255","102A","3"
"kera1255","103A","1"
"kera1255","104A","1"
"kera1255","105A","1"
"kera1255","107A","2"
"kera1255","112A","2"
"kera1255","113A","3"
"kera1255","114A","3"
"kera1255","115A","1"
"kera1255","116A","1"
"kera1255","124A","1"
"kera1255","143A","2"
"kera1255","143E","4"
"kera1255","143F","1"
"kera1255","143G","4"
"kera1255","144A","4"
"kera1255","144B","6"
"kera1255","144D","4"
"kera1255","144H","4"
"kera1255","144I","8"
"kera1255","144J","7"
"kera1255","144K","1"
"kett1243","1A","2"
"kett1243","2A","3"
"kett1243","3A","2"
"kett1243","4A","2"
"kett1243","5A","5"
"kett1243","6A","2"
"kett1243","7A","1"
"kett1243","8A","3"
"kett1243","9A","2"
"kett1243","10A","2"
"kett1243","11A","1"
"kett1243","12A","3"
"kett1243","13A","1"
"kett1243","18A","1"
"kett1243","19A","1"
"kett1243","20A","1"
"kett1243","21A","5"
"kett1243","21B","2"
"kett1243","22A","2"
"kett1243","23A","1"
"kett1243","24A","1"
"kett1243","25A","1"
"kett1243","25B","2"
"kett1243","26A","5"
"kett1243","28A","4"
"kett1243","29A","2"
"kett1243","30A","3"
"kett1243","31A","2"
"kett1243","32A","2"
"kett1243","33A","2"
"kett1243","34A","6"
"kett1243","35A","6"
"kett1243","37A","5"
"kett1243","38A","5"
"kett1243","39A","3"
"kett1243","40A","3"
"kett1243","41A","3"
"kett1243","42A","3"
"kett1243","44A","6"
"kett1243","46A","1"
"kett1243","47A","2"
"kett1243","48A","4"
"kett1243","49A","8"
"kett1243","50A","2"
"kett1243","51A","1"
"kett1243","52A","1"
"kett1243","53A","5"
"kett1243","54A","4"
"kett1243","57A","1"
"kett1243","58A","2"
"kett1243","58B","1"
"kett1243","59A","1"
"kett1243","62A","7"
"kett1243","63A","1"
"kett1243","64A","1"
"kett1243","65A","1"
"kett1243","66A","4"
"kett1243","67A","2"
"kett1243","68A","4"
"kett1243","69A","1"
"kett1243","70A","1"
"kett1243","71A","2"
"kett1243","72A","4"
"kett1243","73A","2"
"kett1243","74A","2"
"kett1243","75A","3"
"kett1243","76A","3"
"kett1243","77A","1"
"kett1243","78A","1"
"kett1243","79A","4"
"kett1243","79B","5"
"kett1243","80A","3"
"kett1243","81A","1"
"kett1243","82A","1"
"kett1243","83A","1"
"kett1243","85A","1"
"kett1243","86A","1"
"kett1243","87A","1"
"kett1243","88A","1"
"kett1243","89A","1"
"kett1243","91A","1"
"kett1243","93A","2"
"kett1243","95A","1"
"kett1243","97A","1"
"kett1243","98A","1"
"kett1243","99A","1"
"kett1243","100A","4"
"kett1243","102A","5"
"kett1243","103A","2"
"kett1243","104A","2"
"kett1243","105A","2"
"kett1243","107A","1"
"kett1243","108A","3"
"kett1243","108B","4"
"kett1243","109A","8"
"kett1243","109B","5"
"kett1243","111A","2"
"kett1243","113A","1"
"kett1243","114A","7"
"kett1243","115A","1"
"kett1243","116A","1"
"kett1243","117A","1"
"kett1243","118A","2"
"kett1243","119A","1"
"kett1243","120A","1"
"kett1243","124A","1"
"kett1243","131A","1"
"kett1243","136A","1"
"kett1243","136B","2"
"kett1243","137A","1"
"kett1243","137B","1"
"kett1243","138A","3"
"kett1243","142A","3"
"kett1243","143A","1"
"kett1243","143E","1"
"kett1243","143F","4"
"kett1243","143G","4"
"kett1243","144A","7"
"kett1243","144B","3"
"kett1243","144L","3"
"kett1243","144P","4"
"kett1243","144Q","4"
"kett1243","144R","1"
"kett1243","144S","11"
"koro1298","1A","2"
"koro1298","2A","3"
"koro1298","3A","1"
"koro1298","4A","4"
"koro1298","5A","2"
"koro1298","6A","1"
"koro1298","7A","1"
"koro1298","8A","2"
"koro1298","9A","2"
"koro1298","10A","1"
"koro1298","11A","1"
"koro1298","12A","2"
"koro1298","13A","1"
"koro1298","14A","2"
"koro1298","15A","8"
"koro1298","16A","1"
"koro1298","17A","5"
"koro1298","18A","1"
"koro1298","19A","1"
"koro1298","26A","3"
"koro1298","27A","3"
"koro1298","28A","1"
"koro1298","29A","1"
"koro1298","30A","3"
"koro1298","31A","3"
"koro1298","32A","2"
"koro1298","33A","2"
"koro1298","34A","6"
"koro1298","35A","3"
"koro1298","37A","1"
"koro1298","38A","4"
"koro1298","39A","3"
"koro1298","40A","1"
"koro1298","41A","1"
"koro1298","42A","1"
"koro1298","43A","1"
"koro1298","44A","2"
"koro1298","45A","2"
"koro1298","46A","2"
"koro1298","47A","1"
"koro1298","48A","3"
"koro1298","49A","1"
"koro1298","50A","1"
"koro1298","51A","9"
"koro1298","55A","1"
"koro1298","56A","2"
"koro1298","57A","4"
"koro1298","60A","6"
"koro1298","61A","2"
"koro1298","62A","7"
"koro1298","64A","2"
"koro1298","69A","2"
"koro1298","70A","4"
"koro1298","71A","4"
"koro1298","72A","3"
"koro1298","73A","2"
"koro1298","74A","2"
"koro1298","75A","1"
"koro1298","76A","2"
"koro1298","77A","1"
"koro1298","78A","1"
"koro1298","81A","2"
"koro1298","82A","1"
"koro1298","83A","2"
"koro1298","84A","1"
"koro1298","85A","4"
"koro1298","86A","1"
"koro1298","87A","2"
"koro1298","88A","2"
"koro1298","89A","2"
"koro1298","90A","1"
"koro1298","90C","1"
"koro1298","92A","2"
"koro1298","93A","1"
"koro1298","94A","1"
"koro1298","95A","5"
"koro1298","96A","4"
"koro1298","97A","4"
"koro1298","98A","1"
"koro1298","99A","1"
"koro1298","100A","2"
"koro1298","101A","2"
"koro1298","102A","5"
"koro1298","103A","2"
"koro1298","104A","2"
"koro1298","105A","3"
"koro1298","107A","2"
"koro1298","108A","3"
"koro1298","108B","4"
"koro1298","109A","8"
"koro1298","109B","5"
"koro1298","110A","1"
"koro1298","111A","2"
"koro1298","112A","2"
"koro1298","113A","1"
"koro1298","114A","7"
"koro1298","115A","1"
"koro1298","116A","1"
"koro1298","121A","2"
"koro1298","122A","4"
"koro1298","123A","4"
"koro1298","124A","3"
"koro1298","125A","2"
"koro1298","126A","1"
"koro1298","127A","1"
"koro1298","128A","2"
"koro1298","129A","1"
"koro1298","130A","2"
