Source,Target,Id,Length, Type
bag, lkt, 1773, 0.35779816513761464, Undirected
bag, lan, 1774, 0.29132231404958675, Undirected
bag, lat, 1775, 0.44158878504672894, Undirected
bag, lav, 1776, 0.3650442477876106, Undirected
bag, lez, 1777, 0.4871794871794872, Undirected
bag, luv, 1778, 0.33849557522123896, Undirected
bag, mal, 1779, 0.32894736842105265, Undirected
bag, mnd, 1780, 0.390495867768595, Undirected
bag, myi, 1781, 0.421875, Undirected
bag, mao, 1782, 0.4, Undirected
bag, map, 1783, 0.39743589743589747, Undirected
bag, mar, 1784, 0.48853211009174313, Undirected
bag, mrt, 1785, 0.44469026548672563, Undirected
bag, mau, 1786, 0.375, Undirected
bag, may, 1787, 0.30625, Undirected
bag, mei, 1788, 0.3990825688073395, Undirected
bag, mxc, 1789, 0.3513513513513513, Undirected
bag, mun, 1790, 0.46875, Undirected
bag, nht, 1791, 0.40760869565217395, Undirected
bag, kho, 1792, 0.481651376146789, Undirected
bag, nav, 1793, 0.40662650602409633, Undirected
bag, ndy, 1794, 0.3351063829787234, Undirected
bag, ntu, 1795, 0.4765625, Undirected
bag, niv, 1797, 0.37857142857142856, Undirected
bag, nko, 1798, 0.33333333333333337, Undirected
bag, nug, 1799, 0.48750000000000004, Undirected
bag, ond, 1800, 0.4110576923076923, Undirected
bag, orh, 1801, 0.41666666666666663, Undirected
bag, otm, 1802, 0.2934782608695652, Undirected
bag, pms, 1803, 0.2792553191489362, Undirected
bag, pai, 1804, 0.38221153846153844, Undirected
bag, prs, 1806, 0.3589743589743589, Undirected
bag, prh, 1807, 0.4472477064220184, Undirected
bag, ram, 1808, 0.43457943925233644, Undirected
bag, rap, 1809, 0.34090909090909094, Undirected
bag, rus, 1810, 0.4354838709677419, Undirected
bag, san, 1811, 0.21621621621621623, Undirected
bag, snm, 1812, 0.40441176470588236, Undirected
bag, sml, 1813, 0.2835365853658537, Undirected
bag, shk, 1814, 0.48913043478260865, Undirected
bag, sla, 1815, 0.38815789473684215, Undirected
bag, spa, 1816, 0.42000000000000004, Undirected
bag, squ, 1817, 0.4707446808510638, Undirected
bag, sup, 1818, 0.4067796610169492, Undirected
bag, swa, 1819, 0.3375, Undirected
bag, tab, 1820, 0.28125, Undirected
bag, tag, 1821, 0.4144736842105263, Undirected
bag, tha, 1822, 0.2948717948717948, Undirected
bag, tiw, 1823, 0.375, Undirected
bag, tru, 1824, 0.446969696969697, Undirected
bag, tuk, 1825, 0.3456521739130435, Undirected
bag, tur, 1826, 0.4285714285714286, Undirected
bag, urk, 1827, 0.3928571428571429, Undirected
bag, usa, 1828, 0.4213483146067416, Undirected
bag, vie, 1829, 0.31875, Undirected
bag, wra, 1830, 0.4223300970873787, Undirected
bag, war, 1831, 0.4128440366972477, Undirected
bag, wic, 1832, 0.44285714285714284, Undirected
bag, wch, 1833, 0.3589743589743589, Undirected
bag, yag, 1834, 0.4285714285714286, Undirected
bag, yaq, 1835, 0.46638655462184875, Undirected
bag, yim, 1837, 0.44845360824742264, Undirected
bag, yor, 1838, 0.3241525423728814, Undirected
bag, yko, 1839, 0.40654205607476634, Undirected
bag, yur, 1840, 0.4375, Undirected
bag, zqc, 1841, 0.48670212765957444, Undirected
bag, zul, 1842, 0.34957627118644063, Undirected
bag, ngi, 1843, 0.4845132743362832, Undirected
bag, heb, 1845, 0.3549107142857143, Undirected
bag, iri, 1846, 0.375, Undirected
bag, qim, 1847, 0.45432692307692313, Undirected
bsq, bkr, 1861, 0.4591836734693877, Undirected
bsq, bej, 1862, 0.345, Undirected
bsq, bma, 1863, 0.4342105263157895, Undirected
bsq, brh, 1864, 0.3276699029126213, Undirected
bsq, brm, 1865, 0.45985401459854014, Undirected
bsq, bur, 1866, 0.3474264705882353, Undirected
bsq, cah, 1867, 0.3257575757575758, Undirected
bsq, cnl, 1868, 0.402, Undirected
bsq, cha, 1869, 0.375, Undirected
bsq, cle, 1870, 0.4627659574468085, Undirected
bsq, chk, 1871, 0.3522727272727273, Undirected
bsq, cmn, 1872, 0.3602941176470589, Undirected
bsq, coo, 1873, 0.36363636363636365, Undirected
bsq, cre, 1874, 0.43457943925233644, Undirected
bsq, dag, 1875, 0.30681818181818177, Undirected
bsq, dni, 1876, 0.4022727272727272, Undirected
bsq, dre, 1877, 0.4516129032258065, Undirected
bsq, eng, 1878, 0.40384615384615385, Undirected
bsq, epe, 1879, 0.3879310344827587, Undirected
bsq, eve, 1880, 0.3563829787234043, Undirected
bsq, ewe, 1881, 0.45945945945945943, Undirected
bsq, fij, 1882, 0.4326923076923077, Undirected
bsq, fin, 1883, 0.3881118881118881, Undirected
bsq, fre, 1884, 0.4042553191489362, Undirected
bsq, gar, 1885, 0.3970588235294118, Undirected
bsq, geo, 1886, 0.3251748251748252, Undirected
bsq, ger, 1887, 0.4130434782608695, Undirected
bsq, goo, 1888, 0.3629032258064516, Undirected
bsq, grb, 1889, 0.4487179487179487, Undirected
bsq, grk, 1890, 0.36131386861313863, Undirected
bsq, grw, 1891, 0.36131386861313863, Undirected
bsq, gua, 1892, 0.39880952380952384, Undirected
bsq, hai, 1893, 0.41666666666666663, Undirected
bsq, hau, 1894, 0.47282608695652173, Undirected
bsq, hin, 1895, 0.29891304347826086, Undirected
bsq, hix, 1896, 0.41793893129770987, Undirected
bsq, hmo, 1897, 0.40486725663716816, Undirected
bsq, hun, 1898, 0.3670212765957447, Undirected
bsq, hzb, 1899, 0.4073275862068966, Undirected
bsq, ika, 1900, 0.40909090909090906, Undirected
bsq, imo, 1901, 0.3870967741935484, Undirected
bsq, ind, 1902, 0.454225352112676, Undirected
bsq, ing, 1903, 0.4128440366972477, Undirected
bsq, jak, 1905, 0.40800000000000003, Undirected
bsq, jpn, 1906, 0.39583333333333337, Undirected
bsq, juh, 1907, 0.5, Undirected
bsq, knd, 1908, 0.3697183098591549, Undirected
bsq, knr, 1909, 0.3970588235294118, Undirected
bsq, krk, 1910, 0.3679245283018868, Undirected
bsq, kay, 1911, 0.4464285714285714, Undirected
bsq, ket, 1912, 0.3627049180327869, Undirected
bsq, kew, 1913, 0.365546218487395, Undirected
bsq, kha, 1914, 0.3910714285714286, Undirected
bsq, khs, 1915, 0.375, Undirected
bsq, khm, 1916, 0.48058252427184467, Undirected
bsq, klv, 1917, 0.4386792452830188, Undirected
bsq, kio, 1918, 0.40909090909090906, Undirected
bsq, koa, 1919, 0.3471074380165289, Undirected
bsq, kob, 1920, 0.4173387096774194, Undirected
bsq, kor, 1921, 0.3433098591549296, Undirected
bsq, kfe, 1922, 0.48853211009174313, Undirected
bsq, kse, 1923, 0.4151785714285714, Undirected
bsq, kro, 1924, 0.4642857142857143, Undirected
bsq, knm, 1925, 0.4150485436893204, Undirected
bsq, kut, 1926, 0.40573770491803274, Undirected
bsq, lkt, 1927, 0.40037593984962405, Undirected
bsq, lan, 1928, 0.48091603053435117, Undirected
bsq, lat, 1929, 0.3913043478260869, Undirected
bsq, lav, 1930, 0.38671875, Undirected
bsq, lez, 1931, 0.346551724137931, Undirected
bsq, luv, 1932, 0.4671052631578947, Undirected
bsq, mal, 1933, 0.4197761194029851, Undirected
bsq, mnd, 1934, 0.42321428571428577, Undirected
bsq, myi, 1935, 0.38976377952755903, Undirected
bsq, mao, 1936, 0.4477611940298507, Undirected
bsq, map, 1937, 0.380859375, Undirected
bsq, mar, 1938, 0.396, Undirected
bsq, mrt, 1939, 0.405241935483871, Undirected
bsq, mau, 1940, 0.38146551724137934, Undirected
bsq, may, 1941, 0.4921875, Undirected
bsq, mei, 1942, 0.3980769230769231, Undirected
bsq, mxc, 1943, 0.4642857142857143, Undirected
bsq, mun, 1944, 0.33108108108108103, Undirected
bsq, nht, 1945, 0.42000000000000004, Undirected
bsq, kho, 1946, 0.43566176470588236, Undirected
bsq, nav, 1947, 0.375, Undirected
bsq, ndy, 1948, 0.45432692307692313, Undirected
bsq, ntu, 1949, 0.3477272727272728, Undirected
bsq, nez, 1950, 0.39432989690721654, Undirected
bsq, niv, 1951, 0.4464285714285714, Undirected
bsq, nko, 1952, 0.47250000000000003, Undirected
bsq, nug, 1953, 0.4419642857142857, Undirected
bsq, ond, 1954, 0.44469026548672563, Undirected
bsq, orh, 1955, 0.3804347826086957, Undirected
bsq, otm, 1956, 0.4004854368932039, Undirected
bsq, pms, 1957, 0.47282608695652173, Undirected
bsq, pai, 1958, 0.3918918918918919, Undirected
bsq, pau, 1959, 0.42361111111111116, Undirected
bsq, prs, 1960, 0.3457446808510638, Undirected
bsq, prh, 1961, 0.4415322580645161, Undirected
bsq, ram, 1962, 0.359504132231405, Undirected
bsq, rap, 1963, 0.4085365853658537, Undirected
bsq, rus, 1964, 0.3642857142857143, Undirected
bsq, san, 1965, 0.48305084745762716, Undirected
bsq, snm, 1966, 0.4194915254237288, Undirected
bsq, sml, 1967, 0.4354838709677419, Undirected
bsq, shk, 1968, 0.40909090909090906, Undirected
bsq, sla, 1969, 0.3920454545454546, Undirected
bsq, spa, 1970, 0.36151079136690645, Undirected
bsq, squ, 1971, 0.3529411764705882, Undirected
bsq, sup, 1972, 0.46071428571428574, Undirected
bsq, swa, 1973, 0.38636363636363635, Undirected
bsq, tab, 1974, 0.4632352941176471, Undirected
bsq, tag, 1975, 0.3665413533834586, Undirected
bsq, tha, 1976, 0.44083969465648853, Undirected
bsq, tiw, 1977, 0.416015625, Undirected
bsq, tru, 1978, 0.45412844036697253, Undirected
bsq, tuk, 1979, 0.40384615384615385, Undirected
bsq, tur, 1980, 0.3192567567567568, Undirected
bsq, urk, 1981, 0.4117647058823529, Undirected
bsq, usa, 1982, 0.3267326732673267, Undirected
bsq, vie, 1983, 0.4742647058823529, Undirected
bsq, wra, 1984, 0.3813559322033898, Undirected
bsq, wic, 1986, 0.40384615384615385, Undirected
bsq, wch, 1987, 0.4525862068965517, Undirected
bsq, yag, 1988, 0.47107438016528924, Undirected
bsq, yaq, 1989, 0.36111111111111116, Undirected
bsq, yid, 1990, 0.39220183486238536, Undirected
bsq, yim, 1991, 0.37831858407079644, Undirected
bsq, yor, 1992, 0.4602272727272727, Undirected
bsq, yko, 1993, 0.36923076923076925, Undirected
bsq, yur, 1994, 0.375, Undirected
bsq, zqc, 1995, 0.38235294117647056, Undirected
bsq, zul, 1996, 0.43023255813953487, Undirected
bsq, ngi, 1997, 0.38976377952755903, Undirected
bsq, brs, 1998, 0.4864864864864865, Undirected
bsq, heb, 1999, 0.40116279069767447, Undirected
bsq, iri, 2000, 0.4140625, Undirected
bsq, qim, 2001, 0.2987804878048781, Undirected
bkr, bej, 2016, 0.5, Undirected
bkr, bma, 2017, 0.4390243902439024, Undirected
bkr, brh, 2018, 0.36038961038961037, Undirected
bkr, brm, 2019, 0.46467391304347827, Undirected
bkr, cah, 2021, 0.47560975609756095, Undirected
bkr, cnl, 2022, 0.40588235294117647, Undirected
bkr, cha, 2023, 0.27835051546391754, Undirected
bkr, cle, 2024, 0.29670329670329665, Undirected
bkr, chk, 2025, 0.47282608695652173, Undirected
bkr, cmn, 2026, 0.4375, Undirected
bkr, coo, 2027, 0.4017857142857143, Undirected
bkr, cre, 2028, 0.43309859154929575, Undirected
bkr, dag, 2029, 0.3157894736842105, Undirected
bkr, dni, 2030, 0.478125, Undirected
bkr, dre, 2031, 0.27835051546391754, Undirected
bkr, eng, 2032, 0.39953271028037385, Undirected
bkr, epe, 2033, 0.44836956521739135, Undirected
bkr, eve, 2034, 0.41326530612244894, Undirected
bkr, ewe, 2035, 0.34090909090909094, Undirected
bkr, fij, 2036, 0.27749999999999997, Undirected
bkr, fin, 2037, 0.36448598130841126, Undirected
bkr, fre, 2038, 0.42452830188679247, Undirected
bkr, gar, 2039, 0.4807692307692307, Undirected
bkr, geo, 2040, 0.4871134020618557, Undirected
bkr, ger, 2041, 0.45432692307692313, Undirected
bkr, goo, 2042, 0.44166666666666665, Undirected
bkr, grb, 2043, 0.3524096385542169, Undirected
bkr, grk, 2044, 0.32638888888888884, Undirected
bkr, gua, 2046, 0.4, Undirected
bkr, hai, 2047, 0.4375, Undirected
bkr, hau, 2048, 0.43939393939393945, Undirected
bkr, hin, 2049, 0.4421052631578948, Undirected
bkr, hix, 2050, 0.45478723404255317, Undirected
bkr, hmo, 2051, 0.2696629213483146, Undirected
bkr, hun, 2052, 0.3679245283018868, Undirected
bkr, ika, 2054, 0.47413793103448276, Undirected
bkr, imo, 2055, 0.42352941176470593, Undirected
bkr, ind, 2056, 0.18224299065420557, Undirected
bkr, irq, 2058, 0.4354838709677419, Undirected
bkr, jak, 2059, 0.3951612903225806, Undirected
bkr, jpn, 2060, 0.49193548387096775, Undirected
bkr, juh, 2061, 0.33333333333333337, Undirected
bkr, knr, 2063, 0.40691489361702127, Undirected
bkr, krk, 2064, 0.444078947368421, Undirected
bkr, kay, 2065, 0.44354838709677424, Undirected
bkr, ket, 2066, 0.40312499999999996, Undirected
bkr, kew, 2067, 0.46084337349397586, Undirected
bkr, kha, 2068, 0.45967741935483875, Undirected
bkr, khs, 2069, 0.29032258064516125, Undirected
bkr, khm, 2070, 0.29670329670329665, Undirected
bkr, klv, 2071, 0.23250000000000004, Undirected
bkr, kob, 2074, 0.3870967741935484, Undirected
bkr, kor, 2075, 0.4402173913043478, Undirected
bkr, kfe, 2076, 0.3317307692307693, Undirected
bkr, kse, 2077, 0.3839285714285714, Undirected
bkr, kro, 2078, 0.41208791208791207, Undirected
bkr, knm, 2079, 0.4177215189873418, Undirected
bkr, kut, 2080, 0.34308510638297873, Undirected
bkr, lkt, 2081, 0.4655172413793104, Undirected
bkr, lan, 2082, 0.3382352941176471, Undirected
bkr, lat, 2083, 0.46212121212121215, Undirected
bkr, lav, 2084, 0.44836956521739135, Undirected
bkr, luv, 2086, 0.3791208791208791, Undirected
bkr, mal, 2087, 0.27941176470588236, Undirected
bkr, mnd, 2088, 0.375, Undirected
bkr, myi, 2089, 0.4833333333333333, Undirected
bkr, mao, 2090, 0.3533653846153846, Undirected
bkr, map, 2091, 0.41052631578947374, Undirected
bkr, mrt, 2093, 0.3829787234042553, Undirected
bkr, mau, 2094, 0.3296703296703297, Undirected
bkr, may, 2095, 0.375, Undirected
bkr, mei, 2096, 0.4772727272727273, Undirected
bkr, mxc, 2097, 0.31060606060606055, Undirected
bkr, mun, 2098, 0.3975903614457831, Undirected
bkr, nht, 2099, 0.3078947368421052, Undirected
bkr, kho, 2100, 0.44505494505494503, Undirected
bkr, nav, 2101, 0.46875, Undirected
bkr, ndy, 2102, 0.30147058823529416, Undirected
bkr, ntu, 2103, 0.4638157894736842, Undirected
bkr, nez, 2104, 0.3975903614457831, Undirected
bkr, nko, 2106, 0.375, Undirected
bkr, nug, 2107, 0.41761363636363635, Undirected
bkr, ond, 2108, 0.42469879518072284, Undirected
bkr, orh, 2109, 0.45967741935483875, Undirected
bkr, otm, 2110, 0.3162650602409639, Undirected
bkr, pms, 2111, 0.34090909090909094, Undirected
bkr, pai, 2112, 0.2949438202247191, Undirected
bkr, pau, 2113, 0.4894736842105263, Undirected
bkr, prs, 2114, 0.40909090909090906, Undirected
bkr, prh, 2115, 0.4323529411764706, Undirected
bkr, ram, 2116, 0.4107142857142857, Undirected
bkr, rap, 2117, 0.30645161290322576, Undirected
bkr, rus, 2118, 0.37857142857142856, Undirected
bkr, san, 2119, 0.3416666666666667, Undirected
bkr, sml, 2121, 0.29117647058823526, Undirected
bkr, shk, 2122, 0.43103448275862066, Undirected
bkr, sla, 2123, 0.4666666666666667, Undirected
bkr, spa, 2124, 0.36057692307692313, Undirected
bkr, squ, 2125, 0.448170731707317, Undirected
bkr, sup, 2126, 0.4696969696969697, Undirected
bkr, swa, 2127, 0.3479381443298969, Undirected
bkr, tab, 2128, 0.303030303030303, Undirected
bkr, tag, 2129, 0.30927835051546393, Undirected
bkr, tha, 2130, 0.2803030303030303, Undirected
bkr, tiw, 2131, 0.375, Undirected
bkr, tuk, 2133, 0.34158415841584155, Undirected
bkr, tur, 2134, 0.46499999999999997, Undirected
bkr, urk, 2135, 0.4196428571428571, Undirected
bkr, usa, 2136, 0.35064935064935066, Undirected
bkr, vie, 2137, 0.2747524752475248, Undirected
bkr, wra, 2138, 0.4642857142857143, Undirected
bkr, war, 2139, 0.38636363636363635, Undirected
bkr, wic, 2140, 0.42307692307692313, Undirected
bkr, wch, 2141, 0.33333333333333337, Undirected
bkr, yag, 2142, 0.3664772727272727, Undirected
bkr, yaq, 2143, 0.3868421052631579, Undirected
bkr, yid, 2144, 0.43333333333333335, Undirected
bkr, yim, 2145, 0.4883720930232558, Undirected
bkr, yor, 2146, 0.3157894736842105, Undirected
bkr, yko, 2147, 0.45967741935483875, Undirected
bkr, yur, 2148, 0.43518518518518523, Undirected
bkr, zqc, 2149, 0.4722222222222222, Undirected
bkr, zul, 2150, 0.42091836734693877, Undirected
bkr, ngi, 2151, 0.3879310344827587, Undirected
bkr, brs, 2152, 0.44791666666666663, Undirected
bkr, heb, 2153, 0.3467741935483871, Undirected
bkr, iri, 2154, 0.375, Undirected
bkr, qim, 2155, 0.46875, Undirected
bej, bma, 2171, 0.3707865168539326, Undirected
bej, brh, 2172, 0.31418918918918914, Undirected
bej, brm, 2173, 0.43181818181818177, Undirected
bej, bur, 2174, 0.31188118811881194, Undirected
bej, cah, 2175, 0.370253164556962, Undirected
bej, cha, 2177, 0.45478723404255317, Undirected
bej, cle, 2178, 0.46875, Undirected
bej, chk, 2179, 0.43500000000000005, Undirected
bej, cmn, 2180, 0.42307692307692313, Undirected
bej, coo, 2181, 0.4411764705882353, Undirected
bej, cre, 2182, 0.4883720930232558, Undirected
bej, dag, 2183, 0.35106382978723405, Undirected
bej, dni, 2184, 0.3870967741935484, Undirected
bej, eng, 2186, 0.39749999999999996, Undirected
bej, epe, 2187, 0.42391304347826086, Undirected
bej, eve, 2188, 0.44072164948453607, Undirected
bej, ewe, 2189, 0.4568965517241379, Undirected
bej, fij, 2190, 0.4639175257731959, Undirected
bej, fin, 2191, 0.4275, Undirected
bej, fre, 2192, 0.4362244897959183, Undirected
bej, gar, 2193, 0.4423076923076923, Undirected
bej, geo, 2194, 0.36407766990291257, Undirected
bej, ger, 2195, 0.39, Undirected
bej, goo, 2196, 0.5, Undirected
bej, grb, 2197, 0.46212121212121215, Undirected
bej, grk, 2198, 0.405, Undirected
bej, grw, 2199, 0.4004854368932039, Undirected
bej, gua, 2200, 0.45329670329670335, Undirected
bej, hau, 2202, 0.44845360824742264, Undirected
bej, hin, 2203, 0.3075, Undirected
bej, hix, 2204, 0.3788659793814433, Undirected
bej, hmo, 2205, 0.46875, Undirected
bej, hun, 2206, 0.40909090909090906, Undirected
bej, hzb, 2207, 0.41470588235294115, Undirected
bej, ika, 2208, 0.42307692307692313, Undirected
bej, imo, 2209, 0.47413793103448276, Undirected
bej, ind, 2210, 0.4696969696969697, Undirected
bej, ing, 2211, 0.37962962962962965, Undirected
bej, irq, 2212, 0.35185185185185186, Undirected
bej, jak, 2213, 0.45789473684210524, Undirected
bej, jpn, 2214, 0.36734693877551017, Undirected
bej, juh, 2215, 0.5, Undirected
bej, knd, 2216, 0.31499999999999995, Undirected
bej, knr, 2217, 0.3170103092783505, Undirected
bej, krk, 2218, 0.3876404494382022, Undirected
bej, kay, 2219, 0.47282608695652173, Undirected
bej, ket, 2220, 0.3829787234042553, Undirected
bej, kew, 2221, 0.3257575757575758, Undirected
bej, kha, 2222, 0.38235294117647056, Undirected
bej, khs, 2223, 0.3928571428571429, Undirected
bej, klv, 2225, 0.46875, Undirected
bej, kio, 2226, 0.45967741935483875, Undirected
bej, koa, 2227, 0.45478723404255317, Undirected
bej, kob, 2228, 0.41129032258064513, Undirected
bej, kor, 2229, 0.33247422680412375, Undirected
bej, kfe, 2230, 0.4736842105263158, Undirected
bej, kse, 2231, 0.40740740740740744, Undirected
bej, kro, 2232, 0.45967741935483875, Undirected
bej, knm, 2233, 0.27034883720930236, Undirected
bej, kut, 2234, 0.4945054945054945, Undirected
bej, lkt, 2235, 0.44845360824742264, Undirected
bej, lan, 2236, 0.4516129032258065, Undirected
bej, lat, 2237, 0.34337349397590367, Undirected
bej, lav, 2238, 0.375, Undirected
bej, lez, 2239, 0.3495145631067961, Undirected
bej, luv, 2240, 0.39560439560439564, Undirected
bej, mal, 2241, 0.47250000000000003, Undirected
bej, mnd, 2242, 0.4296875, Undirected
bej, myi, 2243, 0.4362244897959183, Undirected
bej, mao, 2244, 0.4627659574468085, Undirected
bej, map, 2245, 0.42741935483870963, Undirected
bej, mar, 2246, 0.4561855670103093, Undirected
bej, mrt, 2247, 0.4634831460674157, Undirected
bej, mau, 2248, 0.4184210526315789, Undirected
bej, may, 2249, 0.4627659574468085, Undirected
bej, mei, 2250, 0.35106382978723405, Undirected
bej, mxc, 2251, 0.475, Undirected
bej, mun, 2252, 0.3913043478260869, Undirected
bej, nht, 2253, 0.43581081081081086, Undirected
bej, kho, 2254, 0.36734693877551017, Undirected
bej, nav, 2255, 0.4772727272727273, Undirected
bej, ndy, 2256, 0.49, Undirected
bej, ntu, 2257, 0.41129032258064513, Undirected
bej, nez, 2258, 0.46153846153846156, Undirected
bej, niv, 2259, 0.44999999999999996, Undirected
bej, nko, 2260, 0.32432432432432434, Undirected
bej, nug, 2261, 0.4323529411764706, Undirected
bej, ond, 2262, 0.4565217391304348, Undirected
bej, orh, 2263, 0.3044554455445545, Undirected
bej, otm, 2264, 0.3932926829268293, Undirected
bej, pms, 2265, 0.4285714285714286, Undirected
bej, pau, 2267, 0.42500000000000004, Undirected
bej, prs, 2268, 0.30000000000000004, Undirected
bej, prh, 2269, 0.4032258064516129, Undirected
bej, ram, 2270, 0.4308510638297872, Undirected
bej, rap, 2271, 0.48913043478260865, Undirected
bej, rus, 2272, 0.39749999999999996, Undirected
bej, snm, 2274, 0.4421052631578948, Undirected
bej, sml, 2275, 0.48958333333333337, Undirected
bej, shk, 2276, 0.4107142857142857, Undirected
bej, sla, 2277, 0.40909090909090906, Undirected
bej, spa, 2278, 0.39749999999999996, Undirected
bej, squ, 2279, 0.4764705882352941, Undirected
bej, sup, 2280, 0.43811881188118806, Undirected
bej, swa, 2281, 0.36, Undirected
bej, tab, 2282, 0.46621621621621623, Undirected
bej, tag, 2283, 0.43882978723404253, Undirected
bej, tiw, 2285, 0.44387755102040816, Undirected
bej, tru, 2286, 0.40588235294117647, Undirected
bej, tuk, 2287, 0.47938144329896903, Undirected
bej, tur, 2288, 0.36778846153846156, Undirected
bej, urk, 2289, 0.487012987012987, Undirected
bej, usa, 2290, 0.375, Undirected
bej, wra, 2292, 0.36627906976744184, Undirected
bej, wic, 2294, 0.4296875, Undirected
bej, wch, 2295, 0.4707446808510638, Undirected
bej, yag, 2296, 0.44999999999999996, Undirected
bej, yaq, 2297, 0.38221153846153844, Undirected
bej, yid, 2298, 0.4821428571428571, Undirected
bej, yim, 2299, 0.33841463414634143, Undirected
bej, yor, 2300, 0.4921875, Undirected
bej, yko, 2301, 0.3443877551020408, Undirected
bej, yur, 2302, 0.44166666666666665, Undirected
bej, zqc, 2303, 0.4157608695652174, Undirected
bej, zul, 2304, 0.38659793814432986, Undirected
bej, ngi, 2305, 0.4193548387096774, Undirected
bej, brs, 2306, 0.3607594936708861, Undirected
bej, heb, 2307, 0.3620689655172413, Undirected
bej, qim, 2309, 0.3666666666666667, Undirected
bma, brh, 2326, 0.4044943820224719, Undirected
bma, brm, 2327, 0.4652777777777778, Undirected
bma, bur, 2328, 0.4955357142857143, Undirected
bma, cah, 2329, 0.4852941176470589, Undirected
bma, cnl, 2330, 0.47857142857142854, Undirected
bma, cha, 2331, 0.3954545454545455, Undirected
bma, cle, 2332, 0.3932926829268293, Undirected
bma, chk, 2333, 0.4620535714285714, Undirected
bma, coo, 2335, 0.46220930232558144, Undirected
bma, cre, 2336, 0.4308510638297872, Undirected
bma, dag, 2337, 0.47282608695652173, Undirected
bma, dni, 2338, 0.4453125, Undirected
bma, dre, 2339, 0.39375000000000004, Undirected
bma, eng, 2340, 0.4411764705882353, Undirected
bma, eve, 2342, 0.4754464285714286, Undirected
bma, ewe, 2343, 0.3868421052631579, Undirected
bma, fij, 2344, 0.4017857142857143, Undirected
bma, fin, 2345, 0.4285714285714286, Undirected
bma, fre, 2346, 0.4411764705882353, Undirected
bma, geo, 2348, 0.47435897435897434, Undirected
bma, ger, 2349, 0.4579646017699115, Undirected
bma, goo, 2350, 0.46153846153846156, Undirected
bma, grb, 2351, 0.45432692307692313, Undirected
bma, grk, 2352, 0.42307692307692313, Undirected
bma, grw, 2353, 0.4461206896551724, Undirected
bma, gua, 2354, 0.43918918918918914, Undirected
bma, hau, 2356, 0.3521739130434782, Undirected
bma, hin, 2357, 0.4419642857142857, Undirected
bma, hix, 2358, 0.4565217391304348, Undirected
bma, hmo, 2359, 0.41326530612244894, Undirected
bma, hun, 2360, 0.4525862068965517, Undirected
bma, imo, 2363, 0.4900990099009901, Undirected
bma, ind, 2364, 0.413135593220339, Undirected
bma, ing, 2365, 0.4627659574468085, Undirected
bma, irq, 2366, 0.40384615384615385, Undirected
bma, jak, 2367, 0.3477272727272728, Undirected
bma, jpn, 2368, 0.421875, Undirected
bma, knd, 2370, 0.421875, Undirected
bma, knr, 2371, 0.3819444444444444, Undirected
bma, krk, 2372, 0.44999999999999996, Undirected
bma, kay, 2373, 0.47916666666666663, Undirected
bma, ket, 2374, 0.44845360824742264, Undirected
bma, kha, 2376, 0.4864864864864865, Undirected
bma, khs, 2377, 0.375, Undirected
bma, khm, 2378, 0.4382022471910112, Undirected
bma, klv, 2379, 0.3586956521739131, Undirected
bma, kio, 2380, 0.4921875, Undirected
bma, koa, 2381, 0.4575, Undirected
bma, kob, 2382, 0.4752475247524752, Undirected
bma, kor, 2383, 0.44318181818181823, Undirected
bma, kfe, 2384, 0.3876404494382022, Undirected
bma, kse, 2385, 0.44505494505494503, Undirected
bma, kro, 2386, 0.45270270270270274, Undirected
bma, knm, 2387, 0.4137931034482759, Undirected
bma, kut, 2388, 0.3939393939393939, Undirected
bma, lkt, 2389, 0.45560747663551404, Undirected
bma, lan, 2390, 0.41891891891891897, Undirected
bma, lat, 2391, 0.41752577319587625, Undirected
bma, lav, 2392, 0.45990566037735847, Undirected
bma, lez, 2393, 0.4956521739130435, Undirected
bma, luv, 2394, 0.38221153846153844, Undirected
bma, mal, 2395, 0.3616071428571429, Undirected
bma, mnd, 2396, 0.46153846153846156, Undirected
bma, myi, 2397, 0.44469026548672563, Undirected
bma, mao, 2398, 0.3883928571428571, Undirected
bma, map, 2399, 0.41216216216216217, Undirected
bma, mar, 2400, 0.46153846153846156, Undirected
bma, mrt, 2401, 0.43457943925233644, Undirected
bma, mau, 2402, 0.3713592233009708, Undirected
bma, may, 2403, 0.3851351351351351, Undirected
bma, mxc, 2405, 0.38551401869158874, Undirected
bma, mun, 2406, 0.47282608695652173, Undirected
bma, nht, 2407, 0.40588235294117647, Undirected
bma, kho, 2408, 0.45270270270270274, Undirected
bma, nav, 2409, 0.45569620253164556, Undirected
bma, ndy, 2410, 0.44476744186046513, Undirected
bma, ntu, 2411, 0.4787234042553191, Undirected
bma, nez, 2412, 0.4518072289156626, Undirected
bma, niv, 2413, 0.4928571428571429, Undirected
bma, nko, 2414, 0.3970588235294118, Undirected
bma, nug, 2415, 0.4453125, Undirected
bma, ond, 2416, 0.4184210526315789, Undirected
bma, orh, 2417, 0.375, Undirected
bma, otm, 2418, 0.4, Undirected
bma, pms, 2419, 0.375, Undirected
bma, pai, 2420, 0.4077669902912622, Undirected
bma, pau, 2421, 0.4228723404255319, Undirected
bma, prs, 2422, 0.3846153846153846, Undirected
bma, ram, 2424, 0.46601941747572817, Undirected
bma, rap, 2425, 0.39252336448598135, Undirected
